variable,permutation,dropout_loss,label
_baseline_,373,5323.41578126557,LightGBM
_full_model_,374,8.75101993509179,LightGBM
carat,374,2398.7644610794855,LightGBM
cut,374,26.809703276800064,LightGBM
color,374,768.7755880078172,LightGBM
clarity,374,1032.3243630088086,LightGBM
depth,374,16.11651838169098,LightGBM
table,374,9.806479689342495,LightGBM
x,374,107.2649727139667,LightGBM
y,374,2303.000937160401,LightGBM
z,374,638.5849060455367,LightGBM
_baseline_,374,5371.921877407756,LightGBM
_full_model_,375,-41.55725538566924,LightGBM
carat,375,2269.59251237855,LightGBM
cut,375,-17.474812903303246,LightGBM
color,375,782.1952089366677,LightGBM
clarity,375,1139.6626768483848,LightGBM
depth,375,-24.411109063533786,LightGBM
table,375,-46.947488309392384,LightGBM
x,375,98.02329717156033,LightGBM
y,375,2060.037808875518,LightGBM
z,375,543.4887099027775,LightGBM
_baseline_,375,4955.979551087252,LightGBM
_full_model_,376,27.214316699452183,LightGBM
carat,376,2186.766324084168,LightGBM
cut,376,53.963991254269445,LightGBM
color,376,779.2405212899608,LightGBM
clarity,376,1192.166932436311,LightGBM
depth,376,38.47947872002396,LightGBM
table,376,32.938921331465394,LightGBM
x,376,134.02221821503986,LightGBM
y,376,2348.0603804785887,LightGBM
z,376,504.10887888693276,LightGBM
_baseline_,376,5309.857400958007,LightGBM
_full_model_,377,-12.6089620079714,LightGBM
carat,377,2232.403753216331,LightGBM
cut,377,4.234802890673677,LightGBM
color,377,678.5523373825769,LightGBM
clarity,377,1040.1740902779425,LightGBM
depth,377,-9.495844191245965,LightGBM
table,377,-12.43628185044895,LightGBM
x,377,121.39595960352938,LightGBM
y,377,2287.7526031335938,LightGBM
z,377,510.2603368723311,LightGBM
_baseline_,377,4984.809621418145,LightGBM
_full_model_,378,14.187977948396338,LightGBM
carat,378,2162.802018938174,LightGBM
cut,378,33.967998692122706,LightGBM
color,378,657.3331007027365,LightGBM
clarity,378,1112.8396116817771,LightGBM
depth,378,28.747231463084972,LightGBM
table,378,15.92656961306534,LightGBM
x,378,119.87278366257192,LightGBM
y,378,2275.60731437769,LightGBM
z,378,574.4128126879276,LightGBM
_baseline_,378,4975.326479131636,LightGBM
_full_model_,379,-57.571559172435514,LightGBM
carat,379,2182.1449238363343,LightGBM
cut,379,-36.98640128363786,LightGBM
color,379,595.122111814526,LightGBM
clarity,379,1128.936215652489,LightGBM
depth,379,-43.240204414291725,LightGBM
table,379,-57.76408633394806,LightGBM
x,379,99.71803174747788,LightGBM
y,379,2190.286470561165,LightGBM
z,379,478.82742252267997,LightGBM
_baseline_,379,4781.067805890296,LightGBM
_full_model_,380,-58.409236554735,LightGBM
carat,380,2120.7305856463972,LightGBM
cut,380,-22.710397352142422,LightGBM
color,380,689.563735548743,LightGBM
clarity,380,1063.6346549409936,LightGBM
depth,380,-53.325878635966774,LightGBM
table,380,-53.46029090603815,LightGBM
x,380,104.59113763249752,LightGBM
y,380,1943.358851685247,LightGBM
z,380,499.41421465783253,LightGBM
_baseline_,380,4821.3652908079275,LightGBM
_full_model_,381,21.475007447934217,LightGBM
carat,381,2435.340295561958,LightGBM
cut,381,44.33024738193353,LightGBM
color,381,867.8660343927237,LightGBM
clarity,381,1109.059364163381,LightGBM
depth,381,51.111745901810195,LightGBM
table,381,16.1520544532641,LightGBM
x,381,156.7130058691606,LightGBM
y,381,2417.9791624360114,LightGBM
z,381,584.4730000773408,LightGBM
_baseline_,381,5496.845585503074,LightGBM
_full_model_,382,-61.8055770993887,LightGBM
carat,382,2198.0188583946097,LightGBM
cut,382,-36.98828759893843,LightGBM
color,382,738.1774722001845,LightGBM
clarity,382,1172.2488586754557,LightGBM
depth,382,-51.41558184365431,LightGBM
table,382,-55.21224243484437,LightGBM
x,382,87.12880098839457,LightGBM
y,382,2142.981069844301,LightGBM
z,382,514.2922945548561,LightGBM
_baseline_,382,4888.27652394935,LightGBM
_full_model_,383,58.4526950576751,LightGBM
carat,383,2235.702939156439,LightGBM
cut,383,72.50743117206628,LightGBM
color,383,736.3079999720466,LightGBM
clarity,383,1111.2346117161956,LightGBM
depth,383,71.69064516707328,LightGBM
table,383,66.4296940465706,LightGBM
x,383,179.8880517746452,LightGBM
y,383,2315.4361507650265,LightGBM
z,383,596.0019416487897,LightGBM
_baseline_,383,5220.210804682601,LightGBM
_full_model_,384,1.5415197964216532,LightGBM
carat,384,2224.2394326779345,LightGBM
cut,384,25.304782561791967,LightGBM
color,384,767.2084793749963,LightGBM
clarity,384,1144.9316131065884,LightGBM
depth,384,5.115254685321702,LightGBM
table,384,13.227500423029824,LightGBM
x,384,119.70025762269813,LightGBM
y,384,2184.732402665126,LightGBM
z,384,542.9883094340336,LightGBM
_baseline_,384,5002.45683023719,LightGBM
_full_model_,385,15.866923315199415,LightGBM
carat,385,2126.165474561572,LightGBM
cut,385,30.492089082934626,LightGBM
color,385,679.1245257694878,LightGBM
clarity,385,1113.0905308847591,LightGBM
depth,385,40.74768900171466,LightGBM
table,385,13.07518470052969,LightGBM
x,385,142.67044695861614,LightGBM
y,385,2166.569704253315,LightGBM
z,385,494.0709768022158,LightGBM
_baseline_,385,4760.306624077611,LightGBM
_full_model_,386,23.82296837670026,LightGBM
carat,386,2290.801042373061,LightGBM
cut,386,40.396821420587116,LightGBM
color,386,779.4661708318205,LightGBM
clarity,386,1210.5034334580787,LightGBM
depth,386,27.36780757265103,LightGBM
table,386,23.1759931578149,LightGBM
x,386,156.08354189531178,LightGBM
y,386,2302.8410357096773,LightGBM
z,386,577.4848537702591,LightGBM
_baseline_,386,5231.767296279909,LightGBM
_full_model_,387,44.85550321953963,LightGBM
carat,387,2254.080918036692,LightGBM
cut,387,65.75767284289509,LightGBM
color,387,682.8346464674895,LightGBM
clarity,387,984.5106963001659,LightGBM
depth,387,60.34048924610079,LightGBM
table,387,43.54176839305262,LightGBM
x,387,159.93006539057535,LightGBM
y,387,2207.5230510383512,LightGBM
z,387,546.6196460991931,LightGBM
_baseline_,387,5087.610933418082,LightGBM
_full_model_,388,21.881204302742162,LightGBM
carat,388,2229.584133343139,LightGBM
cut,388,42.08846192655801,LightGBM
color,388,724.6003932101622,LightGBM
clarity,388,1100.8875843670376,LightGBM
depth,388,33.570472261362966,LightGBM
table,388,16.240430470161982,LightGBM
x,388,156.4761618033325,LightGBM
y,388,2267.286472867315,LightGBM
z,388,597.4987037885975,LightGBM
_baseline_,388,4994.095637617333,LightGBM
_full_model_,389,-68.60510305874311,LightGBM
carat,389,2352.668837993608,LightGBM
cut,389,-56.42909932851569,LightGBM
color,389,798.820824838246,LightGBM
clarity,389,1162.6084592266961,LightGBM
depth,389,-66.6872778453722,LightGBM
table,389,-64.3865268334697,LightGBM
x,389,69.6987635509355,LightGBM
y,389,2169.672614877156,LightGBM
z,389,558.9078583211696,LightGBM
_baseline_,389,5106.432356675845,LightGBM
_full_model_,390,15.391904474639773,LightGBM
carat,390,2333.867686458903,LightGBM
cut,390,43.07266981697671,LightGBM
color,390,730.8045730775158,LightGBM
clarity,390,1071.1066417539869,LightGBM
depth,390,31.390539473004765,LightGBM
table,390,8.880622480174111,LightGBM
x,390,151.0017533619225,LightGBM
y,390,2217.1074253022925,LightGBM
z,390,555.7240378984267,LightGBM
_baseline_,390,5081.670232763045,LightGBM
_full_model_,391,61.21004358513051,LightGBM
carat,391,2382.0169679525184,LightGBM
cut,391,84.38511609968498,LightGBM
color,391,703.0817207430681,LightGBM
clarity,391,1190.7312555721896,LightGBM
depth,391,81.7627500362455,LightGBM
table,391,62.69107492840203,LightGBM
x,391,185.61081597253735,LightGBM
y,391,2343.5870852017465,LightGBM
z,391,626.9338044885143,LightGBM
_baseline_,391,5157.56438204695,LightGBM
_full_model_,392,48.27505409368257,LightGBM
carat,392,2395.777111129905,LightGBM
cut,392,57.10149206963695,LightGBM
color,392,684.6606435833199,LightGBM
clarity,392,1007.9859992854559,LightGBM
depth,392,36.98601444121084,LightGBM
table,392,42.14459460877515,LightGBM
x,392,162.90513590205876,LightGBM
y,392,2413.3327499913244,LightGBM
z,392,628.214374133671,LightGBM
_baseline_,392,5485.569708132606,LightGBM
_full_model_,393,-10.681196859539227,LightGBM
carat,393,2148.6931044178255,LightGBM
cut,393,10.89105068539186,LightGBM
color,393,645.2252723256228,LightGBM
clarity,393,1002.6424343142852,LightGBM
depth,393,20.359193561146867,LightGBM
table,393,-11.444848133870892,LightGBM
x,393,126.33893372413672,LightGBM
y,393,2236.7093278759635,LightGBM
z,393,526.4391637466396,LightGBM
_baseline_,393,4810.234139445778,LightGBM
_full_model_,394,-22.384258213023827,LightGBM
carat,394,2042.4371530933513,LightGBM
cut,394,7.431140562698715,LightGBM
color,394,718.3864659548632,LightGBM
clarity,394,1245.3369216500505,LightGBM
depth,394,-3.8156551128644196,LightGBM
table,394,-30.792639241098755,LightGBM
x,394,111.24133904220525,LightGBM
y,394,2076.6628889549675,LightGBM
z,394,514.5610727662089,LightGBM
_baseline_,394,4673.017762698136,LightGBM
_full_model_,395,-37.20401035909674,LightGBM
carat,395,2175.1464462359836,LightGBM
cut,395,-17.931181837375448,LightGBM
color,395,739.6985408757024,LightGBM
clarity,395,1162.2071391855307,LightGBM
depth,395,-45.19848954931615,LightGBM
table,395,-29.86564081670815,LightGBM
x,395,100.92925948705124,LightGBM
y,395,2124.4618179222566,LightGBM
z,395,485.12661204529775,LightGBM
_baseline_,395,4815.404269170602,LightGBM
_full_model_,396,36.45038837083314,LightGBM
carat,396,2157.575261423639,LightGBM
cut,396,55.566764568020744,LightGBM
color,396,663.5434439657914,LightGBM
clarity,396,1097.6421559737091,LightGBM
depth,396,45.44435556810254,LightGBM
table,396,43.6366838381399,LightGBM
x,396,163.59292229046116,LightGBM
y,396,2235.533175507229,LightGBM
z,396,545.5537309736504,LightGBM
_baseline_,396,4935.553536543367,LightGBM
_full_model_,397,-26.7023105475771,LightGBM
carat,397,2178.8420744953864,LightGBM
cut,397,9.40584739812914,LightGBM
color,397,729.7297135728194,LightGBM
clarity,397,1074.6968534597909,LightGBM
depth,397,-28.098907404595025,LightGBM
table,397,-23.67668149785925,LightGBM
x,397,113.88116911803525,LightGBM
y,397,2133.314635935895,LightGBM
z,397,550.5543277640814,LightGBM
_baseline_,397,4977.129045028154,LightGBM
_full_model_,398,12.84969409717462,LightGBM
carat,398,2150.4377906394957,LightGBM
cut,398,50.886153808843574,LightGBM
color,398,754.4535180724941,LightGBM
clarity,398,1120.2672678451627,LightGBM
depth,398,38.87493185580831,LightGBM
table,398,13.640266146322688,LightGBM
x,398,122.02562522697542,LightGBM
y,398,2288.0633626961016,LightGBM
z,398,541.1519028153247,LightGBM
_baseline_,398,5068.527274725498,LightGBM
_full_model_,399,-28.964152954499014,LightGBM
carat,399,2210.3823541877337,LightGBM
cut,399,-13.328085801504358,LightGBM
color,399,770.5104197633731,LightGBM
clarity,399,1018.0460446053299,LightGBM
depth,399,-10.850596155015296,LightGBM
table,399,-21.008967999600372,LightGBM
x,399,86.42201323107372,LightGBM
y,399,2200.9981618291076,LightGBM
z,399,574.752522136892,LightGBM
_baseline_,399,4944.681771682962,LightGBM
_full_model_,400,40.49318037147032,LightGBM
carat,400,2336.4243979994253,LightGBM
cut,400,61.18491579407964,LightGBM
color,400,751.3181257268217,LightGBM
clarity,400,1042.1600747577972,LightGBM
depth,400,58.83878428752064,LightGBM
table,400,41.05480476586831,LightGBM
x,400,158.6077796436233,LightGBM
y,400,2340.966428071566,LightGBM
z,400,550.7229851585231,LightGBM
_baseline_,400,5090.837151029525,LightGBM
_full_model_,401,4.153000285346252,LightGBM
carat,401,2261.406413604031,LightGBM
cut,401,18.321802231644597,LightGBM
color,401,714.6176968240155,LightGBM
clarity,401,1152.6417777360102,LightGBM
depth,401,29.556374848121663,LightGBM
table,401,5.852721639843935,LightGBM
x,401,127.70259368574773,LightGBM
y,401,2208.5656817172044,LightGBM
z,401,577.3364638104678,LightGBM
_baseline_,401,5233.775879965115,LightGBM
_full_model_,402,-41.897289412909686,LightGBM
carat,402,2294.8535441987015,LightGBM
cut,402,-28.713220150837856,LightGBM
color,402,694.7114712422489,LightGBM
clarity,402,1211.4323038267798,LightGBM
depth,402,-33.141280823521015,LightGBM
table,402,-37.93389609042276,LightGBM
x,402,110.71947564541654,LightGBM
y,402,2200.377914329648,LightGBM
z,402,570.354575057113,LightGBM
_baseline_,402,5163.022714753288,LightGBM
_full_model_,403,-27.15935615310252,LightGBM
carat,403,2299.075643796209,LightGBM
cut,403,-10.419155377198763,LightGBM
color,403,795.5391764382174,LightGBM
clarity,403,1055.103910402181,LightGBM
depth,403,-3.821235852226323,LightGBM
table,403,-31.290016149397047,LightGBM
x,403,96.63041071482087,LightGBM
y,403,2452.77748520154,LightGBM
z,403,580.0977685405645,LightGBM
_baseline_,403,5238.937200284534,LightGBM
_full_model_,404,-13.870420053791804,LightGBM
carat,404,2192.5800872104733,LightGBM
cut,404,3.5630424093013744,LightGBM
color,404,648.9890398693398,LightGBM
clarity,404,919.3393353858004,LightGBM
depth,404,-9.470036561371671,LightGBM
table,404,-8.777973375140846,LightGBM
x,404,116.56598779878527,LightGBM
y,404,2284.9879476833908,LightGBM
z,404,577.6393153472098,LightGBM
_baseline_,404,4974.167783404082,LightGBM
_full_model_,405,-10.238399566266935,LightGBM
carat,405,2194.626840488563,LightGBM
cut,405,23.86115248565784,LightGBM
color,405,783.5014746757748,LightGBM
clarity,405,1086.79545482189,LightGBM
depth,405,-6.106259580859273,LightGBM
table,405,-17.005869827136166,LightGBM
x,405,119.51752228280031,LightGBM
y,405,2184.0789648651353,LightGBM
z,405,562.6044675082277,LightGBM
_baseline_,405,4890.56991252772,LightGBM
_full_model_,406,7.383876400211875,LightGBM
carat,406,2339.965987624045,LightGBM
cut,406,38.796743088124344,LightGBM
color,406,752.6913106344165,LightGBM
clarity,406,1118.8428870225903,LightGBM
depth,406,21.592077688940662,LightGBM
table,406,5.108348220897824,LightGBM
x,406,138.98065111070628,LightGBM
y,406,2321.5571990531953,LightGBM
z,406,594.1704773316554,LightGBM
_baseline_,406,5198.241462193366,LightGBM
_full_model_,407,9.835170629448157,LightGBM
carat,407,2385.502827434332,LightGBM
cut,407,20.686381537215425,LightGBM
color,407,657.2791623928055,LightGBM
clarity,407,1152.6991752867607,LightGBM
depth,407,49.279097511537884,LightGBM
table,407,3.189064253173342,LightGBM
x,407,142.18129451724178,LightGBM
y,407,2377.1109110696475,LightGBM
z,407,593.6986454062586,LightGBM
_baseline_,407,5135.040801903464,LightGBM
_full_model_,408,-42.11640318722095,LightGBM
carat,408,2187.6555299963234,LightGBM
cut,408,-13.325711907463301,LightGBM
color,408,722.9223460969514,LightGBM
clarity,408,1158.6302538740229,LightGBM
depth,408,-25.872040904443566,LightGBM
table,408,-37.079128183943794,LightGBM
x,408,113.50115065058083,LightGBM
y,408,2205.6529825336042,LightGBM
z,408,485.10863643039295,LightGBM
_baseline_,408,4885.191339932233,LightGBM
_full_model_,409,4.389462641975683,LightGBM
carat,409,2292.0767516806736,LightGBM
cut,409,32.41120272591115,LightGBM
color,409,643.5291635309499,LightGBM
clarity,409,1124.8198536416394,LightGBM
depth,409,6.482668260796686,LightGBM
table,409,5.033168542241583,LightGBM
x,409,144.421711686207,LightGBM
y,409,2330.95611674267,LightGBM
z,409,577.9730761291452,LightGBM
_baseline_,409,5125.388910933877,LightGBM
_full_model_,410,0.7225689798528947,LightGBM
carat,410,2376.396873381187,LightGBM
cut,410,17.880662800971095,LightGBM
color,410,720.2752540351929,LightGBM
clarity,410,1077.4854189752946,LightGBM
depth,410,19.174761832035642,LightGBM
table,410,-2.214276560360304,LightGBM
x,410,118.76380558967378,LightGBM
y,410,2475.3335497098,LightGBM
z,410,595.1361440368731,LightGBM
_baseline_,410,5337.768862224925,LightGBM
_full_model_,411,-32.59564158801777,LightGBM
carat,411,2225.043516465591,LightGBM
cut,411,-11.476403522593841,LightGBM
color,411,709.5544795568998,LightGBM
clarity,411,1074.7495953411926,LightGBM
depth,411,-11.253384771504557,LightGBM
table,411,-29.007879721037625,LightGBM
x,411,113.54726475681275,LightGBM
y,411,2137.0016754119583,LightGBM
z,411,551.3745713106658,LightGBM
_baseline_,411,4965.978799718613,LightGBM
_full_model_,412,-24.04824104051886,LightGBM
carat,412,2156.568899245544,LightGBM
cut,412,3.6068111109544816,LightGBM
color,412,753.6944799763945,LightGBM
clarity,412,952.198274734148,LightGBM
depth,412,-2.396132594200367,LightGBM
table,412,-17.975807904021508,LightGBM
x,412,120.78333479866899,LightGBM
y,412,2170.335410916127,LightGBM
z,412,547.7145379855082,LightGBM
_baseline_,412,4858.666409150806,LightGBM
_full_model_,413,-22.088897468353366,LightGBM
carat,413,2307.884147067208,LightGBM
cut,413,3.83660175000216,LightGBM
color,413,749.549223505935,LightGBM
clarity,413,997.4117379267474,LightGBM
depth,413,-8.318725461543977,LightGBM
table,413,-23.40287183487544,LightGBM
x,413,134.23217629951353,LightGBM
y,413,2344.479047090336,LightGBM
z,413,592.0583507911045,LightGBM
_baseline_,413,5017.099302719177,LightGBM
_full_model_,414,14.358194255166609,LightGBM
carat,414,2386.639835744646,LightGBM
cut,414,44.512824116682054,LightGBM
color,414,809.60299229785835,LightGBM
clarity,414,1140.919118695187,LightGBM
depth,414,29.161941869194834,LightGBM
table,414,19.170334790971424,LightGBM
x,414,136.29039784771066,LightGBM
y,414,2215.0853935976043,LightGBM
z,414,607.9316791350062,LightGBM
_baseline_,414,5162.13538477996,LightGBM
_full_model_,415,-29.678399788033175,LightGBM
carat,415,2245.9173614888327,LightGBM
cut,415,-12.380847477210182,LightGBM
color,415,658.6995693077992,LightGBM
clarity,415,1013.9707817687214,LightGBM
depth,415,-33.96096147544836,LightGBM
table,415,-27.822290623639674,LightGBM
x,415,140.7968082439421,LightGBM
y,415,2278.012419012745,LightGBM
z,415,536.4494843767199,LightGBM
_baseline_,415,5100.004322031604,LightGBM
_full_model_,416,18.6244905653939,LightGBM
carat,416,2218.6336477370996,LightGBM
cut,416,37.50460552835477,LightGBM
color,416,721.7009139058013,LightGBM
clarity,416,1069.2513419031156,LightGBM
depth,416,17.792211946958673,LightGBM
table,416,21.53752838715741,LightGBM
x,416,151.96222812073017,LightGBM
y,416,2284.7898341543155,LightGBM
z,416,578.9009539361399,LightGBM
_baseline_,416,5161.371295738232,LightGBM
_full_model_,417,-12.133396940851526,LightGBM
carat,417,2305.2819589561186,LightGBM
cut,417,18.55475222147186,LightGBM
color,417,735.5830984670457,LightGBM
clarity,417,1117.7671266822335,LightGBM
depth,417,-28.096461059139756,LightGBM
table,417,-10.382769839125217,LightGBM
x,417,118.09285020714844,LightGBM
y,417,2196.6954764881993,LightGBM
z,417,562.3984942726494,LightGBM
_baseline_,417,4853.833482236102,LightGBM
_full_model_,418,18.857500456414982,LightGBM
carat,418,2299.411830628896,LightGBM
cut,418,40.012767640695415,LightGBM
color,418,757.2752151648477,LightGBM
clarity,418,1229.2464966077905,LightGBM
depth,418,28.29248291408544,LightGBM
table,418,17.132630267336594,LightGBM
x,418,136.9468690690735,LightGBM
y,418,2417.2010083719506,LightGBM
z,418,571.873465926228,LightGBM
_baseline_,418,5234.058845182526,LightGBM
_full_model_,419,-50.69111502335318,LightGBM
carat,419,2126.6979981777295,LightGBM
cut,419,-33.54409437260233,LightGBM
color,419,711.7757182620923,LightGBM
clarity,419,1006.7671117042506,LightGBM
depth,419,-33.49538343236304,LightGBM
table,419,-42.33317381346296,LightGBM
x,419,81.86569401875386,LightGBM
y,419,2071.7036122955346,LightGBM
z,419,489.1672210276439,LightGBM
_baseline_,419,5192.888844198269,LightGBM
_full_model_,420,-10.037923835522065,LightGBM
carat,420,2212.520879579512,LightGBM
cut,420,11.077200752322938,LightGBM
color,420,847.7140657137464,LightGBM
clarity,420,1041.5807153075198,LightGBM
depth,420,13.683705142050258,LightGBM
table,420,-3.890650001082008,LightGBM
x,420,123.99410968883126,LightGBM
y,420,2352.133889866926,LightGBM
z,420,564.2392737497831,LightGBM
_baseline_,420,4895.87389937282,LightGBM
_full_model_,421,-21.393299463761764,LightGBM
carat,421,2375.36904473967,LightGBM
cut,421,0.3653990230363888,LightGBM
color,421,756.2624471697299,LightGBM
clarity,421,1105.9819136591964,LightGBM
depth,421,-9.205010558319259,LightGBM
table,421,-14.755144138512719,LightGBM
x,421,112.26340889619576,LightGBM
y,421,2247.815876434142,LightGBM
z,421,599.5729827352365,LightGBM
_baseline_,421,5050.863703562498,LightGBM
_full_model_,422,15.338774843864144,LightGBM
carat,422,2239.7054867388465,LightGBM
cut,422,28.13254251796468,LightGBM
color,422,647.2405974636432,LightGBM
clarity,422,1054.5111585645582,LightGBM
depth,422,27.44522284232505,LightGBM
table,422,15.499875305629303,LightGBM
x,422,146.9709174599824,LightGBM
y,422,2157.9287420390347,LightGBM
z,422,597.7845442752549,LightGBM
_baseline_,422,5097.126658058118,LightGBM
_full_model_,423,13.60792040261822,LightGBM
carat,423,2260.907628776706,LightGBM
cut,423,43.427646479585974,LightGBM
color,423,726.5829156946778,LightGBM
clarity,423,1073.4759496275783,LightGBM
depth,423,24.222357924887092,LightGBM
table,423,8.249183952960948,LightGBM
x,423,134.9558615489674,LightGBM
y,423,2267.701149221162,LightGBM
z,423,575.8961710398297,LightGBM
_baseline_,423,5216.199743284149,LightGBM
_full_model_,424,31.88063242857106,LightGBM
carat,424,2337.5926863984473,LightGBM
cut,424,61.14802721601609,LightGBM
color,424,786.7088144300232,LightGBM
clarity,424,1146.6692968610746,LightGBM
depth,424,43.367364020014065,LightGBM
table,424,38.7397539881631,LightGBM
x,424,157.29132099571132,LightGBM
y,424,2329.9830686218916,LightGBM
z,424,601.7327026513011,LightGBM
_baseline_,424,5153.825364710731,LightGBM
_full_model_,425,7.613309719955282,LightGBM
carat,425,2094.645539243854,LightGBM
cut,425,31.103064134018837,LightGBM
color,425,722.9321724992222,LightGBM
clarity,425,1078.425622303234,LightGBM
depth,425,10.510720658564082,LightGBM
table,425,1.1960620429713344,LightGBM
x,425,124.16025532596018,LightGBM
y,425,2222.462301051737,LightGBM
z,425,548.7298751756017,LightGBM
_baseline_,425,4911.372031895583,LightGBM
_full_model_,426,14.193848625490432,LightGBM
carat,426,2376.931957072607,LightGBM
cut,426,40.65767381202079,LightGBM
color,426,673.9120184453244,LightGBM
clarity,426,1154.5556060873819,LightGBM
depth,426,25.617339114264496,LightGBM
table,426,18.477100181608648,LightGBM
x,426,136.38588410010618,LightGBM
y,426,2141.0108416891526,LightGBM
z,426,611.9166740468642,LightGBM
_baseline_,426,4841.2693810713445,LightGBM
_full_model_,427,27.311990702491585,LightGBM
carat,427,2230.830289468353,LightGBM
cut,427,49.735675063286976,LightGBM
color,427,797.4139690471108,LightGBM
clarity,427,1040.5072706466162,LightGBM
depth,427,44.822249845859005,LightGBM
table,427,31.349066464159137,LightGBM
x,427,160.21846194593354,LightGBM
y,427,2154.6622074238308,LightGBM
z,427,520.5348310373237,LightGBM
_baseline_,427,4787.06384368964,LightGBM
_full_model_,428,-17.044015919910862,LightGBM
carat,428,2318.902443811146,LightGBM
cut,428,12.45541949479832,LightGBM
color,428,716.7677994414524,LightGBM
clarity,428,1031.9364295687692,LightGBM
depth,428,-6.492474214319714,LightGBM
table,428,-12.149995845726153,LightGBM
x,428,130.85568096091913,LightGBM
y,428,2293.345178470837,LightGBM
z,428,567.3129859118193,LightGBM
_baseline_,428,4971.356447326343,LightGBM
_full_model_,429,3.6966782366578173,LightGBM
carat,429,2254.936854891209,LightGBM
cut,429,25.117377892761624,LightGBM
color,429,762.463044153452,LightGBM
clarity,429,1177.173907081209,LightGBM
depth,429,16.726860266818562,LightGBM
table,429,7.191686892992948,LightGBM
x,429,128.09201786950837,LightGBM
y,429,2177.3953189235676,LightGBM
z,429,542.9557360465168,LightGBM
_baseline_,429,4963.557904008477,LightGBM
_full_model_,430,43.357461640311044,LightGBM
carat,430,2223.851145720435,LightGBM
cut,430,67.85830115421425,LightGBM
color,430,651.1095618752948,LightGBM
clarity,430,1090.8396732056199,LightGBM
depth,430,57.81249793244115,LightGBM
table,430,38.865691293176724,LightGBM
x,430,157.63882725998462,LightGBM
y,430,2134.8709042622977,LightGBM
z,430,528.7047591554216,LightGBM
_baseline_,430,4959.829599809234,LightGBM
_full_model_,431,12.385634970155934,LightGBM
carat,431,2313.6423010207686,LightGBM
cut,431,34.80038779145002,LightGBM
color,431,807.7243885188358,LightGBM
clarity,431,1156.9859357072405,LightGBM
depth,431,48.19429580193514,LightGBM
table,431,9.139338808746288,LightGBM
x,431,157.36852232295587,LightGBM
y,431,2223.9101479451074,LightGBM
z,431,564.8217704015755,LightGBM
_baseline_,431,5177.553006081457,LightGBM
_full_model_,432,-9.061205751848888,LightGBM
carat,432,2450.3033443665877,LightGBM
cut,432,9.462946121493701,LightGBM
color,432,774.6806184979429,LightGBM
clarity,432,1028.5938829876377,LightGBM
depth,432,18.611581935493746,LightGBM
table,432,3.4472385504760723,LightGBM
x,432,140.87152990651555,LightGBM
y,432,2325.1326657443415,LightGBM
z,432,573.9762046868262,LightGBM
_baseline_,432,5192.522951149982,LightGBM
_full_model_,433,-34.39943303560199,LightGBM
carat,433,2156.578897715036,LightGBM
cut,433,-2.28441111387599,LightGBM
color,433,915.0453046789593,LightGBM
clarity,433,1165.1383304487922,LightGBM
depth,433,-3.939226543179302,LightGBM
table,433,-29.835323420510576,LightGBM
x,433,85.72968404443259,LightGBM
y,433,2052.7273805922937,LightGBM
z,433,489.9283841826933,LightGBM
_baseline_,433,4836.419616044506,LightGBM
_full_model_,434,7.478978341368702,LightGBM
carat,434,2173.952571334195,LightGBM
cut,434,34.82187483707935,LightGBM
color,434,701.9225506151487,LightGBM
clarity,434,989.33760296136,LightGBM
depth,434,8.650953171272477,LightGBM
table,434,7.272105706260049,LightGBM
x,434,134.21606822424565,LightGBM
y,434,2069.3732794910115,LightGBM
z,434,585.6659529796794,LightGBM
_baseline_,434,5084.806673692045,LightGBM
_full_model_,435,43.3589705923132,LightGBM
carat,435,2242.86782852066,LightGBM
cut,435,79.0027931871233,LightGBM
color,435,861.5419219894208,LightGBM
clarity,435,1220.4381878735585,LightGBM
depth,435,41.850723460878044,LightGBM
table,435,41.95930729371241,LightGBM
x,435,151.61215306166264,LightGBM
y,435,2213.198965377499,LightGBM
z,435,557.3979065015143,LightGBM
_baseline_,435,4973.3693708269675,LightGBM
_full_model_,436,-6.770719257898008,LightGBM
carat,436,2281.489695370383,LightGBM
cut,436,17.639960322801244,LightGBM
color,436,796.5366913062813,LightGBM
clarity,436,1216.4991478150837,LightGBM
depth,436,17.052861385247752,LightGBM
table,436,-6.762918110002261,LightGBM
x,436,113.8180299142,LightGBM
y,436,2145.934367072278,LightGBM
z,436,564.8867666113239,LightGBM
_baseline_,436,4991.258816681805,LightGBM
_full_model_,437,-33.185403915344295,LightGBM
carat,437,2243.032379030284,LightGBM
cut,437,-13.030840848953062,LightGBM
color,437,739.8989380931117,LightGBM
clarity,437,1042.2685504370788,LightGBM
depth,437,-13.69718039326608,LightGBM
table,437,-33.30516732544561,LightGBM
x,437,101.40439967127622,LightGBM
y,437,2104.311660268066,LightGBM
z,437,558.411571391766,LightGBM
_baseline_,437,4920.152341872597,LightGBM
_full_model_,438,17.849066253327805,LightGBM
carat,438,2340.8414317467796,LightGBM
cut,438,35.093632515501554,LightGBM
color,438,667.5906743781594,LightGBM
clarity,438,1284.4400484714565,LightGBM
depth,438,37.97692477178737,LightGBM
table,438,23.35308007631852,LightGBM
x,438,148.48653306420306,LightGBM
y,438,2260.520593644888,LightGBM
z,438,556.5828198771295,LightGBM
_baseline_,438,5097.2502805114,LightGBM
_full_model_,439,-1.3094062806899274,LightGBM
